,name,number,address,lat,lng,total
10,강훈소아청소년과의원, 033-744-7579, 강원도 원주시 입춘로 110 반곡동 파라다이스프라자301,127.9816729,37.3234153,"{'name': '강훈소아청소년과의원', 'number': ' 033-744-7579', 'address': ' 강원도 원주시 입춘로 110 반곡동 파라다이스프라자301', 'lat': 127.9816729, 'lng': 37.3234153}"
11,개성소아청소년과의원, 033-635-3229, 강원도 속초시 동해대로 4215 교동 ,128.5772842,38.1952331,"{'name': '개성소아청소년과의원', 'number': ' 033-635-3229', 'address': ' 강원도 속초시 동해대로 4215 교동 ', 'lat': 128.5772842, 'lng': 38.1952331}"
12,고석연가정의학과의원, 033-254-0121, 강원도 춘천시 후석로 244 후평동 ,127.7528979,37.8732828,"{'name': '고석연가정의학과의원', 'number': ' 033-254-0121', 'address': ' 강원도 춘천시 후석로 244 후평동 ', 'lat': 127.7528979, 'lng': 37.8732828}"
13,구곡의원, 033-734-6180, 강원도 원주시 늘품로 6 단구동 청솔1차아파트,127.9502869,37.3209357,"{'name': '구곡의원', 'number': ' 033-734-6180', 'address': ' 강원도 원주시 늘품로 6 단구동 청솔1차아파트', 'lat': 127.9502869, 'lng': 37.3209357}"
14,구철회내과의원, 033-244-3500, 강원도 춘천시 춘천로 188 효자동 ,127.7352233,37.876082,"{'name': '구철회내과의원', 'number': ' 033-244-3500', 'address': ' 강원도 춘천시 춘천로 188 효자동 ', 'lat': 127.7352233, 'lng': 37.876082}"
15,근로복지공단 태백병원, 033-580-3114, 강원도 태백시 보드미길 8 장성동 ,129.0043366,37.1040964,"{'name': '근로복지공단 태백병원', 'number': ' 033-580-3114', 'address': ' 강원도 태백시 보드미길 8 장성동 ', 'lat': 129.0043366, 'lng': 37.1040964}"
16,기린소아청소년과의원, 033-432-7208, 강원도 홍천군 홍천읍 홍천로 321 안정스의트타워2층203호 ,127.8807723,37.6889055,"{'name': '기린소아청소년과의원', 'number': ' 033-432-7208', 'address': ' 강원도 홍천군 홍천읍 홍천로 321 안정스의트타워2층203호 ', 'lat': 127.8807723, 'lng': 37.6889055}"
17,김대균의원, 033-735-9201, 강원도 원주시 단구로 404 단구동2층 ,127.9550094,37.3208904,"{'name': '김대균의원', 'number': ' 033-735-9201', 'address': ' 강원도 원주시 단구로 404 단구동2층 ', 'lat': 127.9550094, 'lng': 37.3208904}"
18,김소아청소년과의원, 033-637-1800, 강원도 속초시 청대로 347 교동 ,128.5721888,38.1974651,"{'name': '김소아청소년과의원', 'number': ' 033-637-1800', 'address': ' 강원도 속초시 청대로 347 교동 ', 'lat': 128.5721888, 'lng': 38.1974651}"
19,꾸러기소아과의원, 033-531-0222, 강원도 동해시 중앙로 249 천곡동 ,129.1134223,37.522743,"{'name': '꾸러기소아과의원', 'number': ' 033-531-0222', 'address': ' 강원도 동해시 중앙로 249 천곡동 ', 'lat': 129.1134223, 'lng': 37.522743}"
20,나노소아청소년과의원, 033-575-9410, 강원도 삼척시 진주로 29 남양동 동일빌딩302호,129.1637643,37.4432875,"{'name': '나노소아청소년과의원', 'number': ' 033-575-9410', 'address': ' 강원도 삼척시 진주로 29 남양동 동일빌딩302호', 'lat': 129.1637643, 'lng': 37.4432875}"
21,나라연소아청소년과의원, 033-745-0997, 강원도 원주시 시청로 84 무실동 ,127.9280529,37.3363633,"{'name': '나라연소아청소년과의원', 'number': ' 033-745-0997', 'address': ' 강원도 원주시 시청로 84 무실동 ', 'lat': 127.9280529, 'lng': 37.3363633}"
22,나소아과의원, 033-572-7988, 강원도 삼척시 청석로 63 교동 ,129.1757335,37.4481935,"{'name': '나소아과의원', 'number': ' 033-572-7988', 'address': ' 강원도 삼척시 청석로 63 교동 ', 'lat': 129.1757335, 'lng': 37.4481935}"
23,난소아청소년과의원, 033-646-2730, 강원도 강릉시 범일로 604 내곡동 하나로마트2층,128.8808217,37.7412779,"{'name': '난소아청소년과의원', 'number': ' 033-646-2730', 'address': ' 강원도 강릉시 범일로 604 내곡동 하나로마트2층', 'lat': 128.8808217, 'lng': 37.7412779}"
24,누가이비인후과의원, 033-535-3600, 강원도 동해시 한섬로 111-7 천곡동 현진빌딩3층,129.1152178,37.5222543,"{'name': '누가이비인후과의원', 'number': ' 033-535-3600', 'address': ' 강원도 동해시 한섬로 111-7 천곡동 현진빌딩3층', 'lat': 129.1152178, 'lng': 37.5222543}"
25,누누베베소아과의원, 033-254-2266, 강원도 춘천시 충열로 39 우두동 ,127.7327187,37.8994774,"{'name': '누누베베소아과의원', 'number': ' 033-254-2266', 'address': ' 강원도 춘천시 충열로 39 우두동 ', 'lat': 127.7327187, 'lng': 37.8994774}"
26,다나의원, 033-653-7572, 강원도 강릉시 월대산로 56-7 입암동 ,128.916971,37.7593905,"{'name': '다나의원', 'number': ' 033-653-7572', 'address': ' 강원도 강릉시 월대산로 56-7 입암동 ', 'lat': 128.916971, 'lng': 37.7593905}"
27,다사랑의원, 033-244-8275, 강원도 춘천시 영서로 2779 우두동 ,127.7284277,37.9013552,"{'name': '다사랑의원', 'number': ' 033-244-8275', 'address': ' 강원도 춘천시 영서로 2779 우두동 ', 'lat': 127.7284277, 'lng': 37.9013552}"
28,더사랑소아청소년과의원, 033-732-2693, 강원도 원주시 오리현길 16-9 반곡동1층 ,127.9677949,37.3386155,"{'name': '더사랑소아청소년과의원', 'number': ' 033-732-2693', 'address': ' 강원도 원주시 오리현길 16-9 반곡동1층 ', 'lat': 127.9677949, 'lng': 37.3386155}"
29,도담내과의원, 033-744-4901, 강원도 원주시 모란1길 70 우산동 수정프라자203층,127.9333489,37.3617393,"{'name': '도담내과의원', 'number': ' 033-744-4901', 'address': ' 강원도 원주시 모란1길 70 우산동 수정프라자203층', 'lat': 127.9333489, 'lng': 37.3617393}"
30,도담도담소아청소년과의원, 033-648-7271, 강원도 강릉시 경강로 2109 임당동 문선빌딩4층,128.8972134,37.7556773,"{'name': '도담도담소아청소년과의원', 'number': ' 033-648-7271', 'address': ' 강원도 강릉시 경강로 2109 임당동 문선빌딩4층', 'lat': 128.8972134, 'lng': 37.7556773}"
31,도홍림이비인후과의원, 033-734-7522, 강원도 원주시 무실로 8 일산동 명동프라자4층,127.9489794,37.3489558,"{'name': '도홍림이비인후과의원', 'number': ' 033-734-7522', 'address': ' 강원도 원주시 무실로 8 일산동 명동프라자4층', 'lat': 127.9489794, 'lng': 37.3489558}"
32,두리의원, 033-263-7582, 강원도 춘천시 안마산로 199 퇴계동3층302호 ,127.7364752,37.8504981,"{'name': '두리의원', 'number': ' 033-263-7582', 'address': ' 강원도 춘천시 안마산로 199 퇴계동3층302호 ', 'lat': 127.7364752, 'lng': 37.8504981}"
33,류상우소아청소년과의원, 033-553-2094, 강원도 태백시 연지로 21 황지동 ,128.9893745,37.1757031,"{'name': '류상우소아청소년과의원', 'number': ' 033-553-2094', 'address': ' 강원도 태백시 연지로 21 황지동 ', 'lat': 128.9893745, 'lng': 37.1757031}"
34,미래산부인과의원, 033-241-7677, 강원도 춘천시 중앙로 118 소양로4가 ,127.7220293,37.8767664,"{'name': '미래산부인과의원', 'number': ' 033-241-7677', 'address': ' 강원도 춘천시 중앙로 118 소양로4가 ', 'lat': 127.7220293, 'lng': 37.8767664}"
35,미성의료재단 아름다운병원, 033-430-9999, 강원도 홍천군 홍천읍 홍천로 342-10    ,127.8831925,37.6881194,"{'name': '미성의료재단 아름다운병원', 'number': ' 033-430-9999', 'address': ' 강원도 홍천군 홍천읍 홍천로 342-10    ', 'lat': 127.8831925, 'lng': 37.6881194}"
36,박유인소아청소년과의원, 033-641-2391, 강원도 강릉시 솔올로 25 교동2층 ,128.8776272,37.7642131,"{'name': '박유인소아청소년과의원', 'number': ' 033-641-2391', 'address': ' 강원도 강릉시 솔올로 25 교동2층 ', 'lat': 128.8776272, 'lng': 37.7642131}"
37,밝은미래의원, 033-481-2575, 강원도 양구군 양구읍 사명길 32  밝은미래의원  ,127.9884012,38.1037079,"{'name': '밝은미래의원', 'number': ' 033-481-2575', 'address': ' 강원도 양구군 양구읍 사명길 32  밝은미래의원  ', 'lat': 127.9884012, 'lng': 38.1037079}"
38,베스트이내과의원, 033-763-1300, 강원도 원주시 서원대로 410 단구동 한솔프라자401403호,127.9503251,37.3297852,"{'name': '베스트이내과의원', 'number': ' 033-763-1300', 'address': ' 강원도 원주시 서원대로 410 단구동 한솔프라자401403호', 'lat': 127.9503251, 'lng': 37.3297852}"
39,봄내아이소아청소년과의원, 033-264-1191, 강원도 춘천시 지석로 11 퇴계동 ,127.7375201,37.8535306,"{'name': '봄내아이소아청소년과의원', 'number': ' 033-264-1191', 'address': ' 강원도 춘천시 지석로 11 퇴계동 ', 'lat': 127.7375201, 'lng': 37.8535306}"
40,부부소아청소년과의원, 033-746-5988, 강원도 원주시 문막읍 왕건로 48    ,127.8293112,37.3238795,"{'name': '부부소아청소년과의원', 'number': ' 033-746-5988', 'address': ' 강원도 원주시 문막읍 왕건로 48    ', 'lat': 127.8293112, 'lng': 37.3238795}"
41,사랑나무소아청소년과의원, 033-252-8275, 강원도 춘천시 방송길 84 온의동 롯데마트3층,127.7178694,37.8689361,"{'name': '사랑나무소아청소년과의원', 'number': ' 033-252-8275', 'address': ' 강원도 춘천시 방송길 84 온의동 롯데마트3층', 'lat': 127.7178694, 'lng': 37.8689361}"
42,서울아산의원, 033-635-6565, 강원도 속초시 중앙로 88-1 청학동 ,128.5857959,38.2013459,"{'name': '서울아산의원', 'number': ' 033-635-6565', 'address': ' 강원도 속초시 중앙로 88-1 청학동 ', 'lat': 128.5857959, 'lng': 38.2013459}"
43,성가의원, 033-372-4888, 강원도 영월군 영월읍 중앙로 33  번지  ,128.4674216,37.1837072,"{'name': '성가의원', 'number': ' 033-372-4888', 'address': ' 강원도 영월군 영월읍 중앙로 33  번지  ', 'lat': 128.4674216, 'lng': 37.1837072}"
44,성심의원, 033-262-3114, 강원도 춘천시 퇴계로 166 퇴계동 ,127.7374303,37.8581429,"{'name': '성심의원', 'number': ' 033-262-3114', 'address': ' 강원도 춘천시 퇴계로 166 퇴계동 ', 'lat': 127.7374303, 'lng': 37.8581429}"
45,성요셉의원, 033-458-6115, 강원도 철원군 서면 와수1로 12    ,127.436973,38.2379355,"{'name': '성요셉의원', 'number': ' 033-458-6115', 'address': ' 강원도 철원군 서면 와수1로 12    ', 'lat': 127.436973, 'lng': 38.2379355}"
46,세가온산부인과의원, 033-650-9120, 강원도 강릉시 율곡로 2982-6 교동 ,128.8923474,37.7682777,"{'name': '세가온산부인과의원', 'number': ' 033-650-9120', 'address': ' 강원도 강릉시 율곡로 2982-6 교동 ', 'lat': 128.8923474, 'lng': 37.7682777}"
47,세가온소아청소년과의원, 033-655-9393, 강원도 강릉시 율곡로 2982-6 교동1층 ,128.8923474,37.7682777,"{'name': '세가온소아청소년과의원', 'number': ' 033-655-9393', 'address': ' 강원도 강릉시 율곡로 2982-6 교동1층 ', 'lat': 128.8923474, 'lng': 37.7682777}"
48,송소아청소년과의원, 033-633-1621, 강원도 속초시 동해대로 4117 조양동 ,128.5840154,38.1892434,"{'name': '송소아청소년과의원', 'number': ' 033-633-1621', 'address': ' 강원도 속초시 동해대로 4117 조양동 ', 'lat': 128.5840154, 'lng': 38.1892434}"
49,송이비인후과의원, 033-244-7550, 강원도 춘천시 춘주로 143 퇴계동 ,127.724459,37.8589993,"{'name': '송이비인후과의원', 'number': ' 033-244-7550', 'address': ' 강원도 춘천시 춘주로 143 퇴계동 ', 'lat': 127.724459, 'lng': 37.8589993}"
50,신소아청소년과의원, 033-522-3773, 강원도 동해시 효자로 691 효가동 동성프라자308,129.1097088,37.4929224,"{'name': '신소아청소년과의원', 'number': ' 033-522-3773', 'address': ' 강원도 동해시 효자로 691 효가동 동성프라자308', 'lat': 129.1097088, 'lng': 37.4929224}"
51,심소아청소년과의원, 033-264-0369, 강원도 춘천시 동면 춘천순환로 609 3층 ,127.7556461,37.8931677,"{'name': '심소아청소년과의원', 'number': ' 033-264-0369', 'address': ' 강원도 춘천시 동면 춘천순환로 609 3층 ', 'lat': 127.7556461, 'lng': 37.8931677}"
52,아이앤맘소아청소년과의원, 033-645-7512, 강원도 강릉시 옥가로 21 옥천동3 7층,128.8990071,37.7583465,"{'name': '아이앤맘소아청소년과의원', 'number': ' 033-645-7512', 'address': ' 강원도 강릉시 옥가로 21 옥천동3 7층', 'lat': 128.8990071, 'lng': 37.7583465}"
53,애플소아청소년과의원, 033-575-5017, 강원도 삼척시 척주로 9-19 남양동 삼일빌딩가동3층303호,129.1646509,37.4444355,"{'name': '애플소아청소년과의원', 'number': ' 033-575-5017', 'address': ' 강원도 삼척시 척주로 9-19 남양동 삼일빌딩가동3층303호', 'lat': 129.1646509, 'lng': 37.4444355}"
54,양구세브란스 가정의학과의원, 033-482-7755, 강원도 양구군 양구읍 청춘로 11   32  ,0.0,0.0,"{'name': '양구세브란스 가정의학과의원', 'number': ' 033-482-7755', 'address': ' 강원도 양구군 양구읍 청춘로 11   32  ', 'lat': 0.0, 'lng': 0.0}"
55,엄마맘소아청소년과의원, 033-742-1119, 강원도 원주시 양지로 4 반곡동 더조은메디컬빌딩2층202호,127.9788386,37.3254059,"{'name': '엄마맘소아청소년과의원', 'number': ' 033-742-1119', 'address': ' 강원도 원주시 양지로 4 반곡동 더조은메디컬빌딩2층202호', 'lat': 127.9788386, 'lng': 37.3254059}"
56,연규홍소아청소년과의원, 033-746-9005, 강원도 원주시 남원로534번길 26 단구동 중앙빌딩3층,127.9490404,37.3301572,"{'name': '연규홍소아청소년과의원', 'number': ' 033-746-9005', 'address': ' 강원도 원주시 남원로534번길 26 단구동 중앙빌딩3층', 'lat': 127.9490404, 'lng': 37.3301572}"
57,연세고운맘소아청소년과의원, 033-742-9515, 강원도 원주시 시청로 86 무실동 부영골든빌203호,127.9278518,37.3361225,"{'name': '연세고운맘소아청소년과의원', 'number': ' 033-742-9515', 'address': ' 강원도 원주시 시청로 86 무실동 부영골든빌203호', 'lat': 127.9278518, 'lng': 37.3361225}"
58,연세대학교 원주세브란스기독병원, 033-741-0114, 강원도 원주시 일산로 20 일산동 ,127.9456639,37.3490013,"{'name': '연세대학교 원주세브란스기독병원', 'number': ' 033-741-0114', 'address': ' 강원도 원주시 일산로 20 일산동 ', 'lat': 127.9456639, 'lng': 37.3490013}"
59,연세메디컬의원, 033-734-0365, 강원도 원주시 시청로 70 무실동 ,127.9263716,37.3373089,"{'name': '연세메디컬의원', 'number': ' 033-734-0365', 'address': ' 강원도 원주시 시청로 70 무실동 ', 'lat': 127.9263716, 'lng': 37.3373089}"
60,연세소아청소년과의원, 033-641-9508, 강원도 강릉시 금성로22번길 8 금학동 ,128.897785,37.7544997,"{'name': '연세소아청소년과의원', 'number': ' 033-641-9508', 'address': ' 강원도 강릉시 금성로22번길 8 금학동 ', 'lat': 128.897785, 'lng': 37.7544997}"
61,연세이앤피의원, 033-553-6903, 강원도 태백시 황지로 131 황지동 ,128.9919692,37.1706235,"{'name': '연세이앤피의원', 'number': ' 033-553-6903', 'address': ' 강원도 태백시 황지로 131 황지동 ', 'lat': 128.9919692, 'lng': 37.1706235}"
62,연세키즈소아청소년과의원, 033-764-6644, 강원도 원주시 서원대로 402 단구동 대신프라자3층,127.9492947,37.3304617,"{'name': '연세키즈소아청소년과의원', 'number': ' 033-764-6644', 'address': ' 강원도 원주시 서원대로 402 단구동 대신프라자3층', 'lat': 127.9492947, 'lng': 37.3304617}"
63,연세탑이비인후과의원, 033-743-5075, 강원도 원주시 혁신로 55 반곡동207호 ,127.9804354,37.3234325,"{'name': '연세탑이비인후과의원', 'number': ' 033-743-5075', 'address': ' 강원도 원주시 혁신로 55 반곡동207호 ', 'lat': 127.9804354, 'lng': 37.3234325}"
64,예인의원, 033-452-8275, 강원도 철원군 갈말읍 삼부연로8번길 4-2 2층 ,127.3088114,38.1447395,"{'name': '예인의원', 'number': ' 033-452-8275', 'address': ' 강원도 철원군 갈말읍 삼부연로8번길 4-2 2층 ', 'lat': 127.3088114, 'lng': 38.1447395}"
65,오은경소아청소년과의원, 033-765-2027, 강원도 원주시 영랑길 14-2 행구동청연재빌딩5층502호 ,127.9717075,37.3410021,"{'name': '오은경소아청소년과의원', 'number': ' 033-765-2027', 'address': ' 강원도 원주시 영랑길 14-2 행구동청연재빌딩5층502호 ', 'lat': 127.9717075, 'lng': 37.3410021}"
66,우리가정의원, 033-766-1177, 강원도 원주시 나비허리길 169 관설동2층 ,127.9658403,37.3185011,"{'name': '우리가정의원', 'number': ' 033-766-1177', 'address': ' 강원도 원주시 나비허리길 169 관설동2층 ', 'lat': 127.9658403, 'lng': 37.3185011}"
67,우리들소아청소년과의원, 033-747-0202, 강원도 원주시 감영길 11 일산동 ,127.9500358,37.3474624,"{'name': '우리들소아청소년과의원', 'number': ' 033-747-0202', 'address': ' 강원도 원주시 감영길 11 일산동 ', 'lat': 127.9500358, 'lng': 37.3474624}"
68,우리마을소아청소년과,가정의학과의원, 033-733-2426 강원도원주시능라동길3 무실동,0.0,0.0,"{'name': '우리마을소아청소년과', 'number': '가정의학과의원', 'address': ' 033-733-2426 강원도원주시능라동길3 무실동', 'lat': 0.0, 'lng': 0.0}"
69,우리소아과의원, 033-263-9502, 강원도 춘천시 영서로 2025 석사동 ,127.7457254,37.8525079,"{'name': '우리소아과의원', 'number': ' 033-263-9502', 'address': ' 강원도 춘천시 영서로 2025 석사동 ', 'lat': 127.7457254, 'lng': 37.8525079}"
70,우리아이소아청소년과의원, 033-761-2755, 강원도 원주시 단구로 388 단구동2층 ,127.9560247,37.3221765,"{'name': '우리아이소아청소년과의원', 'number': ' 033-761-2755', 'address': ' 강원도 원주시 단구로 388 단구동2층 ', 'lat': 127.9560247, 'lng': 37.3221765}"
71,우리연합의원, 033-463-5251, 강원도 인제군 기린면 기린로 43-1    ,128.3179864,37.9561646,"{'name': '우리연합의원', 'number': ' 033-463-5251', 'address': ' 강원도 인제군 기린면 기린로 43-1    ', 'lat': 128.3179864, 'lng': 37.9561646}"
72,원주연세의원, 033-766-7881, 강원도 원주시 흥업면 남원로 57  원주연세의원  ,127.9192109,37.3014171,"{'name': '원주연세의원', 'number': ' 033-766-7881', 'address': ' 강원도 원주시 흥업면 남원로 57  원주연세의원  ', 'lat': 127.9192109, 'lng': 37.3014171}"
73,유소아청소년과의원, 033-345-5332, 강원도 횡성군 횡성읍 태기로 25    ,127.9862644,37.4911413,"{'name': '유소아청소년과의원', 'number': ' 033-345-5332', 'address': ' 강원도 횡성군 횡성읍 태기로 25    ', 'lat': 127.9862644, 'lng': 37.4911413}"
74,윤가정의원, 033-455-1777, 강원도 철원군 동송읍 금학로 222 2층 ,127.2181884,38.2084031,"{'name': '윤가정의원', 'number': ' 033-455-1777', 'address': ' 강원도 철원군 동송읍 금학로 222 2층 ', 'lat': 127.2181884, 'lng': 38.2084031}"
75,윤동석내과의원, 033-263-7524, 강원도 춘천시 칠전서길 38-14 칠전동 ,127.7133787,37.8421741,"{'name': '윤동석내과의원', 'number': ' 033-263-7524', 'address': ' 강원도 춘천시 칠전서길 38-14 칠전동 ', 'lat': 127.7133787, 'lng': 37.8421741}"
76,윤화준소아청소년과의원, 033-262-8275, 강원도 춘천시 퇴계농공로 22 석사동 ,127.7441187,37.8512392,"{'name': '윤화준소아청소년과의원', 'number': ' 033-262-8275', 'address': ' 강원도 춘천시 퇴계농공로 22 석사동 ', 'lat': 127.7441187, 'lng': 37.8512392}"
77,율산부인과의원, 033-765-0655, 강원도 원주시 능라동길 61 무실동 정한타워8층,127.9312335,37.3341487,"{'name': '율산부인과의원', 'number': ' 033-765-0655', 'address': ' 강원도 원주시 능라동길 61 무실동 정한타워8층', 'lat': 127.9312335, 'lng': 37.3341487}"
78,의료법인 강릉동인병원, 033-650-6111, 강원도 강릉시 강릉대로419번길 42 포남동 ,128.90735,37.77435,"{'name': '의료법인 강릉동인병원', 'number': ' 033-650-6111', 'address': ' 강원도 강릉시 강릉대로419번길 42 포남동 ', 'lat': 128.90735, 'lng': 37.77435}"
79,이복순의원, 033-455-2262, 강원도 철원군 동송읍 금학로 224-1 3층 ,127.2180672,38.2086842,"{'name': '이복순의원', 'number': ' 033-455-2262', 'address': ' 강원도 철원군 동송읍 금학로 224-1 3층 ', 'lat': 127.2180672, 'lng': 38.2086842}"
80,이소아청소년과의원, 033-662-8636, 강원도 강릉시 주문진읍 주문로 107 2층 ,128.8271895,37.8934539,"{'name': '이소아청소년과의원', 'number': ' 033-662-8636', 'address': ' 강원도 강릉시 주문진읍 주문로 107 2층 ', 'lat': 128.8271895, 'lng': 37.8934539}"
81,이앤신 소아청소년과의원, 033-263-2255, 강원도 춘천시 동내면 춘천순환로 58  메디피아건물 301-2호  ,127.7503301,37.8551213,"{'name': '이앤신 소아청소년과의원', 'number': ' 033-263-2255', 'address': ' 강원도 춘천시 동내면 춘천순환로 58  메디피아건물 301-2호  ', 'lat': 127.7503301, 'lng': 37.8551213}"
82,이이비인후과의원, 033-535-1616, 강원도 동해시 청운1길 51 쇄운동 백봉빌딩2층,129.1088409,37.4862869,"{'name': '이이비인후과의원', 'number': ' 033-535-1616', 'address': ' 강원도 동해시 청운1길 51 쇄운동 백봉빌딩2층', 'lat': 129.1088409, 'lng': 37.4862869}"
83,이정열내과의원, 033-243-7659, 강원도 춘천시 춘주로 151 퇴계동2층 ,127.7251478,37.8586309,"{'name': '이정열내과의원', 'number': ' 033-243-7659', 'address': ' 강원도 춘천시 춘주로 151 퇴계동2층 ', 'lat': 127.7251478, 'lng': 37.8586309}"
84,이현철소아청소년과의원, 033-636-0282, 강원도 속초시 동해대로 4147 조양동비동3층 ,128.5805187,38.1895574,"{'name': '이현철소아청소년과의원', 'number': ' 033-636-0282', 'address': ' 강원도 속초시 동해대로 4147 조양동비동3층 ', 'lat': 128.5805187, 'lng': 38.1895574}"
85,이호영소아청소년과의원, 033-635-6030, 강원도 속초시 청학로 47 청학동 ,128.5828453,38.2023059,"{'name': '이호영소아청소년과의원', 'number': ' 033-635-6030', 'address': ' 강원도 속초시 청학로 47 청학동 ', 'lat': 128.5828453, 'lng': 38.2023059}"
86,이화코난소아청소년과의원, 033-553-7119, 강원도 태백시 번영로 359-1 황지동 ,128.992796,37.1717717,"{'name': '이화코난소아청소년과의원', 'number': ' 033-553-7119', 'address': ' 강원도 태백시 번영로 359-1 황지동 ', 'lat': 128.992796, 'lng': 37.1717717}"
87,인구보건복지협회강원지회가족보건의원, 033-260-8900, 강원도 춘천시 김유정로 1846 퇴계동 ,127.7345608,37.8515894,"{'name': '인구보건복지협회강원지회가족보건의원', 'number': ' 033-260-8900', 'address': ' 강원도 춘천시 김유정로 1846 퇴계동 ', 'lat': 127.7345608, 'lng': 37.8515894}"
88,정내과의원, 033-761-0822, 강원도 원주시 단구로 393 단구동2층 ,127.956167,37.3217891,"{'name': '정내과의원', 'number': ' 033-761-0822', 'address': ' 강원도 원주시 단구로 393 단구동2층 ', 'lat': 127.956167, 'lng': 37.3217891}"
89,조소아청소년과의원, 033-644-8256, 강원도 강릉시 교동광장로 105 교동 ,128.876436,37.7650697,"{'name': '조소아청소년과의원', 'number': ' 033-644-8256', 'address': ' 강원도 강릉시 교동광장로 105 교동 ', 'lat': 128.876436, 'lng': 37.7650697}"
90,진부연세내과의원, 033-335-7040, 강원도 평창군 진부면 진부중앙로 80  -  ,0.0,0.0,"{'name': '진부연세내과의원', 'number': ' 033-335-7040', 'address': ' 강원도 평창군 진부면 진부중앙로 80  -  ', 'lat': 0.0, 'lng': 0.0}"
91,참조은의원, 033-263-5770, 강원도 춘천시 남춘천새길 42 석사동 세경5차아파트101호,127.7371974,37.8628676,"{'name': '참조은의원', 'number': ' 033-263-5770', 'address': ' 강원도 춘천시 남춘천새길 42 석사동 세경5차아파트101호', 'lat': 127.7371974, 'lng': 37.8628676}"
92,철원병원, 033-452-5011, 강원도 철원군 갈말읍 명성로 208-0    ,0.0,0.0,"{'name': '철원병원', 'number': ' 033-452-5011', 'address': ' 강원도 철원군 갈말읍 명성로 208-0    ', 'lat': 0.0, 'lng': 0.0}"
93,최원규소아청소년과의원, 033-734-9595, 강원도 원주시 원일로115번길 5 일산동 ,127.9480168,37.3495865,"{'name': '최원규소아청소년과의원', 'number': ' 033-734-9595', 'address': ' 강원도 원주시 원일로115번길 5 일산동 ', 'lat': 127.9480168, 'lng': 37.3495865}"
94,키즈메디소아청소년과의원, 033-433-9933, 강원도 홍천군 홍천읍 홍천로 326  키즈메디소아청소년과의원  ,127.8816456,37.6880778,"{'name': '키즈메디소아청소년과의원', 'number': ' 033-433-9933', 'address': ' 강원도 홍천군 홍천읍 홍천로 326  키즈메디소아청소년과의원  ', 'lat': 127.8816456, 'lng': 37.6880778}"
95,키즈메디소아청소년과의원, 033-742-0707, 강원도 원주시 능라동길 61 무실동정한타워3층301호 ,127.9312335,37.3341487,"{'name': '키즈메디소아청소년과의원', 'number': ' 033-742-0707', 'address': ' 강원도 원주시 능라동길 61 무실동정한타워3층301호 ', 'lat': 127.9312335, 'lng': 37.3341487}"
